NO,Tahun,NAMA_BANK,NAMA_SKEMA,NAMA_SEKTOR,BULAN,NAMA_PROVINSI,NAMA_WILAYAH,JML_DEBITUR, JML_PENYALURAN , JML_OUTSTANDING ,
911,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,8,Maluku,Kab. Kepulauan Aru,1," 150,000,000.00 "," 698,905.00 ",
912,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,9,Maluku,Kab. Maluku Tenggara,2," 240,000,000.00 "," 72,991,220.00 ",
913,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,9,Maluku,Kab. Seram Bagian Timur,1," 250,000,000.00 ", -   ,
914,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,10,Maluku,Kab. Maluku Tenggara,2," 215,000,000.00 "," 53,383,210.00 ",
915,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,10,Maluku,Kab. Seram Bagian Timur,2," 375,000,000.00 "," 41,024,726.00 ",
916,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,11,Maluku,Kab. Maluku Tengah,1," 200,000,000.00 "," 7,916,005.00 ",
917,2022,Bank Rakyat Indonesia,KECIL,PERIKANAN,12,Maluku,Kab. Seram Bagian Timur,1," 500,000,000.00 "," 103,457,578.00 ",
918,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",1,Maluku,Kab. Maluku Barat Daya,1," 200,000,000.00 ", -   ,
919,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",1,Maluku,Kab. Maluku Tengah,2," 750,000,000.00 "," 48,271,479.00 ",
920,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",1,Maluku,Kab. Maluku Tenggara,1," 150,000,000.00 ", -   ,
921,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",1,Maluku,Kota Ambon,1," 300,000,000.00 ", -   ,
922,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",2,Maluku,Kab. Maluku Barat Daya,1," 500,000,000.00 ", -   ,
923,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",2,Maluku,Kab. Maluku Tengah,1," 200,000,000.00 ", -   ,
924,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",2,Maluku,Kab. Seram Bagian Barat,2," 400,000,000.00 ", -   ,
925,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",2,Maluku,Kota Ambon,2," 400,000,000.00 ", -   ,
926,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",3,Maluku,Kab. Buru,4," 925,000,000.00 "," 32,107,290.00 ",
927,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",3,Maluku,Kab. Maluku Barat Daya,2," 420,000,000.00 ", -   ,
928,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",3,Maluku,Kab. Maluku Tengah,3," 675,000,000.00 ", -   ,
929,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",3,Maluku,Kab. Maluku Tenggara,1," 200,000,000.00 ", -   ,
930,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",3,Maluku,Kota Ambon,4," 980,000,000.00 "," 79,998,400.00 ",
931,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",4,Maluku,Kab. Maluku Tenggara,1," 150,000,000.00 ", -   ,
932,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",4,Maluku,Kota Ambon,1," 150,000,000.00 ", -   ,
933,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",5,Maluku,Kab. Maluku Barat Daya,1," 150,000,000.00 "," 7,026,423.00 ",
934,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",5,Maluku,Kab. Maluku Tenggara,1," 200,000,000.00 "," 34,687,593.00 ",
935,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",5,Maluku,Kota Ambon,4," 1,322,500,000.00 "," 28,515,181.00 ",
936,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",6,Maluku,Kab. Buru,2," 330,000,000.00 "," 15,329,908.00 ",
937,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",6,Maluku,Kab. Maluku Barat Daya,2," 570,000,000.00 "," 42,497,000.00 ",
938,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",6,Maluku,Kab. Maluku Tenggara,1," 200,000,000.00 ", -   ,
939,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",6,Maluku,Kota Ambon,4," 910,000,000.00 "," 68,847,858.00 ",
940,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",7,Maluku,Kab. Maluku Barat Daya,2," 632,000,000.00 "," 167,501,656.00 ",
941,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",7,Maluku,Kota Ambon,1," 250,000,000.00 "," 74,383,359.00 ",
942,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",8,Maluku,Kab. Buru,1," 200,000,000.00 ", -   ,
943,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",8,Maluku,Kab. Maluku Tengah,1," 200,000,000.00 ", -   ,
944,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",8,Maluku,Kab. Seram Bagian Timur,1," 200,000,000.00 "," 90,534,738.00 ",
945,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",8,Maluku,Kota Ambon,2," 850,000,000.00 "," 36,530,000.00 ",
946,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",9,Maluku,Kota Ambon,1," 150,000,000.00 ", -   ,
947,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",10,Maluku,Kota Ambon,1," 150,000,000.00 ", -   ,
948,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",11,Maluku,Kab. Buru,1," 105,000,000.00 ", -   ,
949,2022,Bank Rakyat Indonesia,KECIL,"PERTANIAN, PERBURUAN DAN KEHUTANAN",12,Maluku,Kab. Maluku Tenggara,1," 105,000,000.00 "," 42,188,766.00 ",
950,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",1,Maluku,Kab. Buru,1," 125,000,000.00 ", -   ,
951,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",1,Maluku,Kab. Kepulauan Aru,2," 700,000,000.00 "," 53,189,535.00 ",
952,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",2,Maluku,Kota Ambon,1," 250,000,000.00 ", -   ,
953,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",3,Maluku,Kab. Kepulauan Aru,1," 500,000,000.00 "," 313,104,638.00 ",
954,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",3,Maluku,Kab. Maluku Tenggara,1," 200,000,000.00 "," 153,427,382.00 ",
955,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",4,Maluku,Kab. Kepulauan Aru,6," 1,420,000,000.00 "," 130,310,470.00 ",
956,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",6,Maluku,Kab. Maluku Tengah,1," 500,000,000.00 "," 139,420,714.00 ",
957,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",6,Maluku,Kab. Maluku Tenggara,2," 400,000,000.00 ", -   ,
958,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",6,Maluku,Kota Ambon,1," 500,000,000.00 ", -   ,
959,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",7,Maluku,Kab. Kepulauan Aru,1," 250,000,000.00 ", -   ,
960,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",7,Maluku,Kab. Maluku Tenggara,1," 150,000,000.00 ", -   ,
961,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",7,Maluku,Kab. Seram Bagian Timur,1," 300,000,000.00 ", -   ,
962,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",8,Maluku,Kab. Seram Bagian Timur,1," 500,000,000.00 ", -   ,
963,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",9,Maluku,Kab. Buru,1," 200,000,000.00 "," 52,147,184.00 ",
964,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",9,Maluku,Kab. Maluku Barat Daya,1," 400,000,000.00 ", -   ,
965,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",10,Maluku,Kab. Maluku Barat Daya,1," 350,000,000.00 "," 56,520,683.00 ",
966,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",11,Maluku,Kab. Buru,1," 150,000,000.00 ", -   ,
967,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",11,Maluku,Kab. Maluku Tengah,1," 160,000,000.00 ", -   ,
968,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",12,Maluku,Kab. Kepulauan Aru,1," 150,000,000.00 "," 31,489,679.00 ",
969,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",12,Maluku,Kab. Maluku Barat Daya,2," 470,000,000.00 "," 45,899,075.00 ",
970,2022,Bank Rakyat Indonesia,KECIL,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",12,Maluku,Kab. Maluku Tenggara,1," 250,000,000.00 ", -   ,
971,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",1,Maluku,Kota Ambon,2," 270,000,000.00 "," 17,630,231.00 ",
972,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",2,Maluku,Kab. Maluku Tenggara,1," 170,000,000.00 "," 7,999,826.00 ",
973,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",2,Maluku,Kota Ambon,1," 250,000,000.00 ", -   ,
974,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kota Ambon,1," 500,000,000.00 ", -   ,
975,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",4,Maluku,Kab. Kepulauan Aru,1," 150,000,000.00 "," 36,153,566.00 ",
976,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",6,Maluku,Kab. Maluku Barat Daya,1," 250,000,000.00 ", -   ,
977,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",6,Maluku,Kab. Maluku Tengah,1," 350,000,000.00 "," 26,088,884.00 ",
978,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",8,Maluku,Kab. Maluku Tenggara,1," 170,000,000.00 "," 9,458,392.00 ",
979,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",11,Maluku,Kab. Buru,2," 410,000,000.00 "," 96,226,013.00 ",
980,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",11,Maluku,Kota Ambon,1," 120,000,000.00 "," 22,566,904.00 ",
981,2022,Bank Rakyat Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",12,Maluku,Kab. Buru,2," 450,000,000.00 ", -   ,
982,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Buru,39," 870,000,000.00 "," 21,406,591.00 ",
983,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Buru Selatan,1," 40,000,000.00 ", -   ,
984,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Maluku Barat Daya,2," 45,000,000.00 ", -   ,
985,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Maluku Tengah,42," 970,000,000.00 "," 30,319,707.00 ",
986,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Maluku Tenggara,8," 235,000,000.00 "," 11,618,793.00 ",
987,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Seram Bagian Barat,14," 356,000,000.00 ", -   ,
988,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Seram Bagian Timur,12," 331,000,000.00 "," 11,987,485.00 ",
989,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kota Ambon,3," 60,000,000.00 ", -   ,
990,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Buru,36," 1,076,000,000.00 "," 65,523,968.00 ",
991,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Buru Selatan,6," 125,000,000.00 "," 4,022,296.00 ",
992,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Maluku Barat Daya,5," 315,000,000.00 ", -   ,
993,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Maluku Tengah,41," 1,061,000,000.00 "," 11,171,377.00 ",
994,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Maluku Tenggara,6," 165,000,000.00 "," 35,713,484.00 ",
995,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Seram Bagian Barat,22," 596,000,000.00 ", -   ,
996,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Seram Bagian Timur,10," 335,000,000.00 "," 9,254,911.00 ",
997,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kota Ambon,11," 351,000,000.00 "," 5,944,941.00 ",
998,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Buru,48," 1,205,000,000.00 "," 18,784,143.00 ",
999,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Buru Selatan,4," 115,000,000.00 "," 40,439.00 ",
1000,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Maluku Barat Daya,3," 140,000,000.00 "," 3,908,003.00 ",
1001,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Maluku Tengah,50," 1,596,100,000.00 "," 28,479,074.00 ",
1002,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Maluku Tenggara,7," 260,000,000.00 "," 18,457,976.00 ",
1003,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Seram Bagian Barat,11," 261,000,000.00 "," 769,813.00 ",
1004,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Seram Bagian Timur,21," 802,000,000.00 "," 3,935,422.00 ",
1005,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kota Ambon,10," 435,000,000.00 ", -   ,
1006,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Buru,20," 500,000,000.00 "," 26,246,375.00 ",
1007,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Buru Selatan,2," 65,000,000.00 "," 1,970,749.00 ",
1008,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Maluku Barat Daya,2," 55,000,000.00 ", -   ,
1009,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Maluku Tengah,19," 502,000,000.00 "," 53,493,598.00 ",
1010,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Maluku Tenggara,2," 50,000,000.00 ", -   ,
1011,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Seram Bagian Barat,16," 405,000,000.00 "," 9,929,068.00 ",
1012,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Seram Bagian Timur,10," 410,000,000.00 ", -   ,
1013,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kota Ambon,6," 230,000,000.00 "," 4,073,793.00 ",
1014,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Buru,12," 285,000,000.00 "," 5,649,687.00 ",
1015,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Buru Selatan,1," 15,000,000.00 "," 496,948.00 ",
1016,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Kepulauan Tanimbar,1," 30,000,000.00 ", -   ,
1017,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Maluku Barat Daya,1," 30,000,000.00 ", -   ,
1018,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Maluku Tengah,22," 607,000,000.00 "," 16,422,541.00 ",
1019,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Maluku Tenggara,5," 139,000,000.00 "," 11,103,421.00 ",
1020,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Seram Bagian Barat,12," 254,000,000.00 "," 1,085,182.00 ",
1021,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Seram Bagian Timur,8," 180,000,000.00 "," 10,161,087.00 ",
1022,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kota Ambon,3," 145,000,000.00 "," 4,872,555.00 ",
1023,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Buru,18," 560,000,000.00 "," 13,801,031.00 ",
1024,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Buru Selatan,3," 75,000,000.00 ", -   ,
1025,2022,Bank Rakyat Indonesia,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Maluku Barat Daya,2," 30,000,000.00 ", -   ,
